compound,aurl,log(kappa),spacegroup_relax,agl_debye,agl_gruneisen,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K,agl_vibrational_entropy_300K_atom,agl_vibrational_free_energy_300K_atom,agl_bulk_modulus_static_300K,agl_bulk_modulus_isothermal_300K
La1Te1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La1Te1_ICSD_183944,0.533240618,225,177.01,2.11351,6.08492,5.90052,4.87E-05,0.488078,-67.5722,52.5925,50.9986
Cd1Ni4Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1Ni4Sc1_ICSD_185106,0.597215662,216,368.812,2.43579,17.5461,16.76,6.31E-05,0.305851,-8.67318,112.482,107.442
As2Cd2K2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/As1Cd1K1_ICSD_609963,0.265249543,129,233.011,2.19111,18.7407,17.5114,0.000103876,0.424724,-47.7292,31.8038,29.7177
C1Ir1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Ir1_ICSD_185997,1.164908754,216,349.929,2.09073,5.70541,5.6159,2.53E-05,0.315157,-11.8688,266.712,262.528
As8Ca6In4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/As4Ca3In2_ICSD_61336,0.265998724,58,290.032,2.04493,53.7939,51.6682,6.60E-05,0.365281,-28.6092,48.283,46.375
Al1C1Ho3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1C1Ho3_ICSD_43856,1.135444341,221,322.975,1.64088,14.4338,14.1785,3.62E-05,0.334993,-18.5804,78.7382,77.346
Al8N4Nb12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al2N1Nb3_ICSD_60644,0.898377387,213,559.908,1.96307,61.8196,60.9379,2.45E-05,0.205375,28.8349,190.991,188.267
As12Ir4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/As3Ir1_ICSD_610737,0.630649543,204,372.088,2.29992,45.7244,44.5781,3.70E-05,0.301519,-7.17428,124.27,121.155
Hf1Tc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Hf1Tc1_ICSD_104277,1.160312433,221,282.962,1.90663,5.82625,5.74536,2.45E-05,0.367493,-29.3327,179.005,176.52
Rh4Tb4Zn4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh1Tb1Zn1_ICSD_419896,0.213233447,62,226.956,2.00511,36.0084,35.0271,4.61E-05,0.42528,-47.9056,95.1851,92.5911
Al8Ho12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Al2Ho3_ICSD_184632,0.361550305,136,244.976,1.70989,59.507,58.0963,4.67E-05,0.404707,-41.3583,59.1709,57.7681
Br2Se4Tl10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Br1Se2Tl5_ICSD_75960,-0.529577748,140,124.978,2.27825,52.6922,47.6406,0.000147653,0.590606,-99.044,21.8157,19.7242
Au1Cl3Cs1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Au1Cl3Cs1_ICSD_27839,-0.228905881,221,162.033,2.52834,16.4641,14.8126,0.000139314,0.524574,-78.8424,29.6827,26.7053
Pt2Si1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Pt2Si1_ICSD_649616,0.789187131,139,276.948,2.38543,8.83127,8.63667,3.12E-05,0.373883,-31.417,199.45,195.055
Ge1Li1Rh2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ge1Li1Rh2_ICSD_417739,0.984889,225,433.096,2.34809,11.2036,10.8638,4.40E-05,0.26571,5.53986,159.471,154.635
Au2Ge8Rb6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Au1Ge4Rb3_ICSD_413724,-0.26490754,59,176.055,2.18492,50.8439,47.2622,0.000112319,0.497841,-70.5964,24.7599,23.0157
Al4Au8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Al1Au2_ICSD_57496,-0.209024877,62,193.048,2.7715,37.3453,35.3163,6.69E-05,0.470602,-62.1391,106.799,100.997
Al1Li2Rh1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al1Li2Rh1_ICSD_105508,0.683694393,216,377.787,1.96839,11.6524,11.1347,7.76E-05,0.300075,-6.67307,75.4357,72.0842
Cu3Ge3Sc3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cu1Ge1Sc1_ICSD_627808,0.756481682,189,410.012,2.09152,25.5043,24.6949,5.18E-05,0.278737,0.841421,91.8334,88.919
Cu2Ga2S4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cu1Ga1S2_ICSD_156786,0.43585551,122,347.139,2.24791,23.5818,22.5313,6.80E-05,0.320876,-13.817,69.1263,66.0468
Re8Tb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Re2Tb1_ICSD_650154,0.192890684,194,183.013,1.90435,35.7806,35.3504,2.12E-05,0.477189,-64.1901,194.479,192.14
In3Yb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/In3Yb1_ICSD_59573,0.343182032,221,188.092,2.15008,12.5435,11.7878,0.000100157,0.47979,-64.9987,33.9694,31.923
P12Ru4Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/P12Ru4Th1_ICSD_648033,0.8980035,204,548.986,2.17072,44.3373,43.4606,3.08E-05,0.210134,26.8801,159.356,156.205
Ni2P2Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ni2P2Tb1_ICSD_646159,1.013469232,139,446.984,2.19911,13.8623,13.4902,4.15E-05,0.258034,8.35312,143.231,139.387
Al2C6Nb8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al1C3Nb4_ICSD_160754,1.207100932,194,665.904,1.94449,38.4471,37.9917,2.05E-05,0.168018,45.2017,236.346,233.547
C1Pt1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1Pt1_ICSD_169405,0.846796528,187,308.95,2.45223,5.85548,5.70116,3.64E-05,0.347077,-22.6104,242.168,235.786
C1Ho3Tl1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C1Ho3Tl1_ICSD_77035,0.056382622,221,138.967,1.954,15.3828,14.8485,6.01E-05,0.55198,-87.2519,39.785,38.403
Ge4Hf6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ge2Hf3_ICSD_636549,0.897336732,127,331.035,1.91699,28.7807,28.2839,3.03E-05,0.329451,-16.7178,131.989,129.71
Cd2Te2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Cd1Te1_ICSD_246693,0.030854638,63,159.086,2.3254,12.5397,11.8463,8.16E-05,0.521302,-77.8357,42.9134,40.5404
Pd2Sc2Zn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Pd1Sc1Zn1_ICSD_424601,0.530427675,63,298.084,2.11728,17.7431,17.1704,5.19E-05,0.356973,-25.8813,93.1711,90.164
Ir4Si4Th2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ir2Si2Th1_ICSD_603978,0.788901243,129,331.932,2.12407,28.7191,28.2657,2.50E-05,0.328107,-16.2647,188.942,185.958
N1Na1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Na1_ICSD_184990,0.538338679,225,375.09,2.13594,6.33934,5.60021,0.000198588,0.310078,-10.1289,29.0026,25.621
Mo2Na4O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mo1Na2O4_ICSD_151970,0.883385443,227,635.818,2.04279,34.8277,33.9534,4.19E-05,0.178303,40.489,117.071,114.132
Pt3Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Pt3Sc1_ICSD_105786,0.78785987,221,279.025,2.35097,11.7713,11.5077,3.22E-05,0.371816,-30.7437,182.084,178.007
Au3Er3In3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1Er1In1_ICSD_165161,0.271985573,189,212.061,2.29764,27.3732,26.3705,5.41E-05,0.444241,-53.8886,78.3626,75.4921
Er4Ga4Ir4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Er1Ga1Ir1_ICSD_630550,0.180679148,62,207.032,2.06635,35.9853,35.1809,3.65E-05,0.447371,-54.8721,125.334,122.532
Al8C4Ta12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al0.4C0.2Ta0.6_ICSD_606257,0.838499626,213,434.022,1.91205,65.9774,65.0779,2.40E-05,0.263791,6.23978,199.362,196.644
Cl6Mn1Rb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl6Mn1Rb2_ICSD_9347,-0.173988726,225,235.912,2.57863,30.4654,26.3125,0.000192588,0.432928,-50.3242,21.5315,18.5964
Cr1N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cr1N1_ICSD_152809,1.752830242,225,815.161,2.0739,4.32681,4.2523,2.82E-05,0.128054,65.68,222.721,218.886
C1Tc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C1Tc1_ICSD_183167,0.733112164,225,439.187,3.35346,5.7353,5.42563,5.52E-05,0.26433,6.04298,232.268,219.727
Ca4O12Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ca1O3Si1_ICSD_240446,0.910805234,204,805.022,2.07686,43.752,42.8924,3.22E-05,0.130571,64.2607,203.139,199.147
In3Rh3Tb3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/In1Rh1Tb1_ICSD_412917,0.219230765,189,208.032,2.09826,27.1052,26.3821,4.31E-05,0.446636,-54.6413,94.3348,91.8184
Ir2Si2Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ir2Si2Y1_ICSD_181768,1.184827659,139,420.98,2.12319,13.8743,13.6406,2.67E-05,0.271217,3.54253,184.484,181.376
Au2S4V2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1S2V1_ICSD_96089,0.59806133,194,338.064,2.21776,23.3277,22.5871,4.88E-05,0.3258,-15.4856,104.216,100.908
Li2Sb2Zn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Li1Sb1Zn1_ICSD_42064,0.321146712,186,257.171,2.09728,18.5776,17.4048,0.000104169,0.399421,-39.6655,41.4354,38.8197
Er1Ga3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Er1Ga3_ICSD_103231,0.668997785,221,256.105,1.91962,12.0468,11.5913,6.63E-05,0.395644,-38.4529,63.0454,60.6619
Co4Mo4P4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Co1Mo1P1_ICSD_2421,0.637600791,62,488.96,2.6717,32.8645,31.7187,4.46E-05,0.237158,16.2005,181.573,175.242
Ge4Na3Pt4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ge8Na6Pt8_ICSD_32038,-0.096220033,217,202.972,2.4294,33.7726,32.297,6.14E-05,0.455842,-57.5283,80.7563,77.228
H10K6Zn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/H5K3Zn1_ICSD_187417,0.015124938,140,342.04,1.78745,57.7606,50.9997,0.000235705,0.333156,-17.9642,18.6106,16.4322
As8Na16Ti2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/As4Na8Ti1_ICSD_73310,-0.151748669,227,267.128,1.94729,80.1892,75.2067,0.000110569,0.389206,-36.3807,28.9408,27.1425
Ge4Ru4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ge1Ru1_ICSD_637744,0.888674745,198,429.058,2.3136,22.2174,21.7474,3.10E-05,0.266812,5.13877,195.813,191.671
As1Li1Mg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/As1Li1Mg1_ICSD_107954,0.956590509,216,407.794,1.89115,8.65636,8.24836,8.60E-05,0.281514,-0.148366,43.1668,41.1323
Ca2N2Zn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ca2N2Zn1_ICSD_69049,0.90596471,139,467.901,1.97536,13.7984,13.3583,5.52E-05,0.247539,12.2604,83.2553,80.6
Cu3S4V1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cu3S4V1_ICSD_1414,0.684516825,215,407.993,2.11321,22.7543,21.9765,5.53E-05,0.280317,0.277679,72.9998,70.5047
Hf6Rh10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Hf3Rh5_ICSD_104267,0.476585294,55,293.022,2.10262,46.6126,45.8221,2.72E-05,0.358962,-26.5359,190.342,187.114
Ga12Pd1Tb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ga12Pd1Tb4_ICSD_153210,0.366559295,229,308.892,2.18402,50.5702,48.4991,6.44E-05,0.34906,-23.268,71.9769,69.0292
Fe4O11Sr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Fe4O11Sr4_ICSD_249007,0.513631714,65,508.216,2.27327,51.5294,49.7295,5.27E-05,0.228434,19.5767,125.799,121.405
Au2Ba2P2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1Ba1P1_ICSD_420340,0.407305907,194,227.933,2.25266,18.3312,17.518,6.78E-05,0.426473,-48.2834,52.4431,50.1169
Ba2Si46,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ba2Si46_ICSD_94262,0.259414678,223,522.751,2.33318,129.381,124.599,5.41E-05,0.221629,22.2555,70.6483,68.0368
Be2Hf2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Be1Hf1Si1_ICSD_108103,1.303332158,194,500.937,1.84313,16.0317,15.7417,3.32E-05,0.230493,18.7741,143.361,140.768
Be5Co1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Be5Co1_ICSD_616209,1.486091696,216,930.224,1.70423,11.8176,11.5791,4.04E-05,0.104482,80.1877,139.764,136.943
Cl8Co1Li6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl8Co1Li6_ICSD_202401,0.578856876,225,326.676,1.07688,43.6711,42.492,8.01E-05,0.332762,-17.8319,30.6623,29.8344
B2Ni8Tb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B1Ni4Tb1_ICSD_156975,0.671516253,191,407.096,2.07559,33.8228,32.9494,4.23E-05,0.279681,0.504606,153.45,149.488
Hf16Ir8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Hf2Ir1_ICSD_638574,0.279322383,227,223.021,1.88334,71.0207,70.0774,2.36E-05,0.426821,-48.3934,165.567,163.368
Ag1C2Li1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1C2Li1_ICSD_410868,0.749267767,187,381.18,1.90025,11.5607,11.1137,6.97E-05,0.297041,-5.61697,62.0845,59.6841
H1Ni1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Ni1_ICSD_56077,0.985742985,225,506.742,2.17105,5.4911,5.24146,7.25E-05,0.22954,19.1452,177.726,169.646
F1Tl1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/F1Tl1_ICSD_28495,-0.189583988,225,122.899,2.38598,6.83152,5.959,0.000192208,0.602429,-102.642,25.7068,22.4236
Ca4Li4Si8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ca1Li1Si2_ICSD_25327,0.591119169,62,502.231,1.91815,43.7271,42.0301,6.95E-05,0.231575,18.3539,50.8591,48.8852
Ir8La6Sn26,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ir4La3Sn13_ICSD_603036,0.014789265,223,257.065,2.34494,119.697,115.868,4.63E-05,0.394232,-37.9991,84.5689,81.8639
Bi1O3Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Bi1O3Sc1_ICSD_158759,0.946012344,221,419.021,2.04696,14.0081,13.6569,4.16E-05,0.272737,2.99418,135.508,132.111
Ag2Ga2Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ag1Ga1Te2_ICSD_156128,-0.066290054,122,175.007,2.30652,25.1242,23.6298,8.87E-05,0.497398,-70.4594,35.163,33.0715
Au1Er1Pb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au1Er1Pb1_ICSD_58450,0.411289651,216,172.991,2.32551,9.21565,8.8596,5.67E-05,0.495929,-70.0046,66.0157,63.4652
Mo2Rh6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Mo1Rh3_ICSD_105085,0.830384624,194,432.928,2.67414,22.2701,21.7139,3.17E-05,0.264955,5.81478,223.444,217.863
H4Mg2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/H2Mg1_ICSD_155807,0.877379986,136,703.057,1.68476,14.7166,13.9102,0.00011441,0.157643,50.1535,46.2504,43.716
La1Pt2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/La1Pt2Si2_ICSD_44700,0.677560419,139,282.061,2.22945,14.7196,14.3739,3.56E-05,0.369618,-30.0269,136.999,133.781
F6Pd1Rb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/F6Pd1Rb2_ICSD_28675,0.270306091,225,344.231,2.4061,27.4588,25.4184,0.000107679,0.326433,-15.6998,49.368,45.6996
Br6Pd1Rb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Br6Pd1Rb2_ICSD_36305,-0.18074174,225,185.108,2.43481,29.3971,26.5582,0.000139308,0.489786,-68.1017,23.5901,21.312
As1K1Zn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/As1K1Zn1_ICSD_43985,0.547039597,187,264.77,2.14562,9.31092,8.68354,0.000109214,0.391546,-37.1348,30.6319,28.5679
C8W4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/C2W1Y1_ICSD_619103,0.991970828,62,509.075,1.94578,42.3979,41.7997,2.44E-05,0.226864,20.1911,219.012,215.923
La1Os2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/La1Os2Si2_ICSD_641620,1.197161973,139,403.978,2.08986,13.9671,13.742,2.60E-05,0.280981,0.0412926,169.57,166.836
Mn2S8Sc4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn1S4Sc2_ICSD_100832,0.411198674,227,359.985,1.87708,40.2149,39.1839,4.63E-05,0.309284,-9.85596,70.9714,69.1518
Ga4Sn8V8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ga1Sn2V2_ICSD_106752,0.414303015,64,347.976,2.1782,57.9106,56.2438,4.49E-05,0.31799,-12.8354,105.71,102.668
In1Pt2Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/In1Pt2Sc1_ICSD_59502,0.443641559,225,216.961,2.28459,12.0255,11.7028,3.97E-05,0.436482,-51.4457,132.189,128.642
C28V32,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/C7V8_ICSD_22177,0.957653731,212,892.102,1.91594,121.323,119.94,2.01E-05,0.112188,75.1736,267.021,263.977
Ir1Si3Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ir1Si3Th1_ICSD_641014,0.87337583,107,331.96,2.1216,14.4203,14.1366,3.13E-05,0.328652,-16.4488,147.675,144.769
Cd4O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cd1O2_ICSD_109339,0.333477503,205,363.137,2.19089,34.9502,33.5791,6.14E-05,0.308912,-9.7279,108.988,104.712
Ag2In2Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ag1In1Te2_ICSD_104476,-0.200388618,122,152.09,2.32558,25.2431,23.7215,8.90E-05,0.534069,-81.7605,32.2239,30.2815
F3Mg3N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/F3Mg3N1_ICSD_18320,1.029489294,221,685.68,1.96851,16.9744,16.4119,5.80E-05,0.162365,47.8734,100.008,96.693
Au2Ge2Y2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1Ge1Y1_ICSD_405323,0.538077077,186,261.076,2.26633,17.9715,17.363,5.08E-05,0.390725,-36.8703,86.2803,83.359
Ca2F8Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ca1F4Pd1_ICSD_32674,0.31407167,140,399.249,2.28979,34.9658,33.1337,7.93E-05,0.287542,-2.28457,81.1892,76.9351
Ag2In1Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ag2In1Tb1_ICSD_56987,0.084894287,225,173.076,2.38599,12.4676,11.8171,7.47E-05,0.498952,-70.9401,63.3749,60.0687
Dy12Ru4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Dy3Ru1_ICSD_630170,0.273577633,62,196.964,1.71201,47.976,47.0062,3.98E-05,0.459503,-58.6741,67.2545,65.8951
As4Hf4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/As1Hf1_ICSD_42915,0.750866174,194,292.985,1.9757,23.3477,22.912,3.19E-05,0.359079,-26.5746,124.267,121.949
Er1Ge2Rh2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Er1Ge2Rh2_ICSD_630646,0.802836642,139,325.974,2.23586,14.5171,14.1683,3.64E-05,0.333417,-18.0517,139.885,136.524
Ho4Ir4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ho1Ir1Si1_ICSD_93219,0.702575277,62,320.062,2.04755,34.6969,34.0637,3.01E-05,0.337288,-19.3489,152.794,150.006
Ho1N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ho1N1_ICSD_169207,1.561245727,225,468.949,1.99138,5.43539,5.33368,3.18E-05,0.245713,12.9476,160.595,157.59
Na3Sb1Se4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Na3Sb1Se4_ICSD_65141,0.061422319,217,224.045,2.15621,24.921,23.3943,9.82E-05,0.434057,-50.6806,34.8735,32.737
Ga4Pb2Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ga2Pb1Se4_ICSD_635052,0.151581276,66,235.881,2.13709,42.5854,40.7931,6.72E-05,0.417406,-45.4069,48.7509,46.6991
Er1H2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er1H2_ICSD_103243,0.983990977,225,370.154,1.82037,8.73214,8.37386,7.74E-05,0.304608,-8.24385,82.8809,79.4803
Mn1S1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mn1S1_ICSD_158647,1.083610105,225,402.909,1.99879,5.70028,5.50391,5.82E-05,0.282781,-0.59879,72.9431,70.4302
Ag3Pt1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ag3Pt1_ICSD_180883,0.037394622,221,183.987,2.70999,12.5157,11.7946,7.33E-05,0.483997,-66.3058,92.611,87.275
Pd1Sb1Yb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Pd1Sb1Yb1_ICSD_391183,0.159491997,216,158.991,2.27645,9.29575,8.8828,6.66E-05,0.519202,-77.1894,58.9494,56.3306
Hf10Ir6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Hf5Ir3_ICSD_638578,-0.082461933,193,158.009,1.93376,48.0247,47.3525,2.43E-05,0.514648,-75.7861,174.452,172.01
Rh5Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Rh5Y1_ICSD_105977,0.820379477,191,356.078,2.3007,17.1872,16.8171,3.17E-05,0.311831,-10.7304,168.45,164.823
Au2Pb8Rb6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Au1Pb4Rb3_ICSD_107447,-0.55115924,59,116.044,2.21403,52.0037,47.6884,0.000130664,0.609067,-104.66,17.7077,16.2383
Ir4Pr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ir2Pr1_ICSD_104540,0.557504796,227,285.984,2.92492,17.7925,17.2347,3.64E-05,0.367272,-29.2606,185.172,179.367
H4In4O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/H1In1O2_ICSD_166256,0.672427612,198,553.918,2.12777,42.193,40.8287,5.20E-05,0.208829,27.4138,150.341,145.48
S2Ta1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/S2Ta1_ICSD_24756,1.360742949,164,427.972,1.95203,8.30697,8.15887,3.08E-05,0.267347,4.94418,111.803,109.81
O14Sn4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Sn2Y2_ICSD_153817,0.660623609,227,524.155,2.14315,58.39,57.0337,3.68E-05,0.2206,22.6644,155.812,152.193
As4Ni2Tb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/As2Ni1Tb2_ICSD_611083,0.559679249,194,286.993,2.03111,29.4576,28.7059,4.26E-05,0.365414,-28.6526,91.998,89.6504
H8Sr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/H2Sr1_ICSD_155988,0.340868287,62,354.051,1.72677,36.0871,33.7553,0.000130659,0.318498,-13.0083,35.8252,33.5103
Al2Zr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Al1Zr1_ICSD_58227,1.22659475,63,445.93,1.85505,10.9875,10.7839,3.37E-05,0.257175,8.6704,104.647,102.708
Cd1In2Se4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cd1In2Se4_ICSD_151954,0.344785123,82,238.049,2.20609,21.3766,20.3912,7.14E-05,0.416266,-45.0445,43.1387,41.15
Au2Sn2Tb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Au1Sn1Tb1_ICSD_54999,0.44988088,186,223.917,2.34018,18.192,17.5297,5.30E-05,0.429609,-49.2756,75.5384,72.7883
F3Mo1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/F3Mo1_ICSD_30612,0.710880308,221,394.15,2.1824,11.438,11.0511,5.30E-05,0.288406,-2.58949,88.4299,85.4381
Li3O4U1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Li3O4U1_ICSD_109090,1.111984617,139,584.937,1.88842,20.5229,20.0259,4.36E-05,0.196154,32.6964,138.175,134.83
Na6O5Pb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Na6O5Pb1_ICSD_15102,0.288238044,107,386.973,2.21677,35.7219,33.3317,0.000105656,0.29659,-5.45949,59.1269,55.1706
Al1Ho3N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1Ho3N1_ICSD_608196,1.036768582,221,338.081,1.92101,14.4369,14.1095,3.99E-05,0.324727,-15.123,89.3617,87.3352
S4Sc2Tl2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/S2Sc1Tl1_ICSD_418474,0.500696057,194,275.027,1.94766,23.853,23.0554,5.85E-05,0.377133,-32.4736,56.501,54.6117
B2Nb2O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/B1Nb1O4_ICSD_63202,1.286249828,141,874.141,1.98096,24.6585,24.3383,2.22E-05,0.115622,73.0305,273.253,269.705
